tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,tp_proteins,fp_proteins,fn_proteins
53.0,22.0,6.0,3359.0,0.7066666666666667,0.8983050847457628,0.7910447761194029,0.7928517417457315,0.6666666666666666,0.65,0.711864406779661,"['ESR1', 'BRCA1', 'CRHR1', 'GFAP', 'OPRM1', 'GAL', 'A2M', 'CRY2', 'GALR2', 'CAMK2A', 'PRNP', 'TLE1', 'NGFR', 'ATF4', 'CLOCK', 'CNR2', 'ARNTL', 'BAG1', 'MC4R', 'GNB3', 'WWC1', 'HCRT', 'GABRB3', 'NEFM', 'GAP43', 'HDAC9', 'NR3C2', 'CHRNA4', 'PDE1B', 'DPYSL2', 'ACSL4', 'DBH', 'REN', 'DUSP6', 'CXCL8', 'GAD1', 'SLC6A3', 'ANKK1', 'IGF1', 'P2RX7', 'SLC18A2', 'RGS1', 'CHRNA6', 'PLA2G2A', 'SLCO1C1', 'CSMD2', 'APRT', 'SGCE', 'ADCY5', 'GHRL', 'SLC1A2', 'HTR3B', 'ADCY7']","['CUL3', 'MEOX2', 'HSP90AB1', 'UBQLN1', 'YWHAZ', 'NOTCH2NLA', 'YWHAB', 'YWHAH', 'PCNA', 'MAPK6', 'PNKD', 'PIK3R1', 'STUB1', 'TEX101', 'KRTAP10-8', 'PRKN', 'CRK', 'DLD', 'LRRK2', 'CUL5', 'PPP1CA', 'HDAC1']","['DHX9', 'LPXN', 'PARD3', 'RASD1', 'UBE2Z', 'PYGL']"
13.0,0.0,1.0,3426.0,1.0,0.9285714285714286,0.962962962962963,0.9634835084469433,0.8666666666666667,0.65,0.9285714285714286,"['CASP8', 'TNFSF9', 'HLA-DMA', 'AKR1C2', 'CXCR3', 'UGT1A1', 'HMOX1', 'CCN2', 'AKR1B10', 'AHR', 'FABP4', 'PIR', 'SOD3']",[],['GPRASP2']
22.0,2.0,1.0,3415.0,0.9166666666666666,0.9565217391304348,0.9361702127659574,0.9359461631452559,0.9333333333333333,0.95,0.9130434782608695,"['TP53', 'CYBA', 'MMP2', 'NCF1', 'PAX6', 'MAP3K5', 'TIMP1', 'IRS1', 'BDKRB1', 'ATP2A2', 'ATP2A3', 'CYBB', 'FGF21', 'REN', 'PDX1', 'VEGFA', 'PFKM', 'CCL20', 'UCP2', 'SERPINE1', 'PDK4', 'EDN1']","['TEX101', 'RBPJ']",['GTF2H4']
32.0,7.0,1.0,3400.0,0.8205128205128205,0.9696969696969697,0.8888888888888888,0.8908863330059668,0.8,0.8,0.8787878787878788,"['EGFR', 'GLP1R', 'INSR', 'GCK', 'PPARG', 'NFKB1', 'ATF3', 'TNF', 'PTPN1', 'HNF4A', 'ICAM1', 'VPS26A', 'ABCC8', 'S100A6', 'FGF21', 'CCDC92', 'HP', 'EPC2', 'SNAP25', 'GRB14', 'CDKAL1', 'SLC2A2', 'ECE1', 'MAT1A', 'HPX', 'FAM234A', 'CMIP', 'IAPP', 'PCSK2', 'PPP1R3A', 'KSR2', 'PEPD']","['MYC', 'NRG1', 'DKC1', 'TRAPPC6A', 'C1orf105', 'KDF1', 'LMBR1']",['FAM47B']
20.0,5.0,3.0,3412.0,0.8,0.8695652173913043,0.8333333333333333,0.8328979220492027,0.7333333333333333,0.8,0.782608695652174,"['CFTR', 'CHRM2', 'INSR', 'COLEC12', 'ABCC4', 'XPO6', 'APPL2', 'EIPR1', 'CHRNA5', 'ETV6', 'RTL6', 'PRKCE', 'CADPS2', 'ZNF366', 'FAM184A', 'SLC22A3', 'C19orf18', 'FRMD4A', 'PLA2R1', 'CSMD1']","['BATF3', 'SNRPGP15', 'SUN2', 'GALNT7', 'GAPDHS']","['MACROD2', 'CSMD3', 'KLRG1']"
20.0,4.0,3.0,3413.0,0.8333333333333334,0.8695652173913043,0.851063829787234,0.8502349821948864,0.7333333333333333,0.8,0.8260869565217391,"['CFTR', 'MYO5C', 'CCDC91', 'MPP7', 'EIPR1', 'MKNK1', 'ETV6', 'RHBDD3', 'THSD4', 'WDR11', 'SLC10A2', 'GRIK2', 'PRKCH', 'PMAIP1', 'TIAM2', 'TENM2', 'GBA3', 'FHOD3', 'ZNF804A', 'ANO4']","['H3-4', 'CCT4', 'SCRIB', 'RUNDC3A']","['MACROD2', 'WDR73', 'KLF13']"
16.0,4.0,2.0,3418.0,0.8,0.8888888888888888,0.8421052631578948,0.842411331216117,0.7333333333333333,0.8,0.7777777777777778,"['VKORC1', 'CLU', 'TLR2', 'B2M', 'TOP1', 'HTR2B', 'MTRR', 'HPX', 'SHMT1', 'CP', 'ABCC4', 'CYP2C8', 'SLC19A1', 'CACNA1H', 'HSPB6', 'EPHX2']","['FAM209A', 'MMGT1', 'UBA1', 'CASP2']","['SLCO2A1', 'NDST2']"
22.0,6.0,1.0,3411.0,0.7857142857142857,0.9565217391304348,0.8627450980392156,0.8659638057316205,0.6,0.7,0.7391304347826086,"['MYO5C', 'NME7', 'CD274', 'MYO6', 'COLEC12', 'PBX1', 'POLR1D', 'RAD51B', 'GRIA4', 'CDCP1', 'ABCC4', 'PRKCE', 'GRIK2', 'SLK', 'CSRP3', 'KLF12', 'TIAM2', 'AFF3', 'ADARB2', 'GBA3', 'DNAH8', 'XKR4']","['NEK4', 'FBXW11', 'BARD1', 'MYC', 'GAN', 'BRICD5']",['MACROD2']
17.0,0.0,1.0,3422.0,1.0,0.9444444444444444,0.9714285714285714,0.9716833502358617,1.0,0.85,0.9444444444444444,"['ATP13A2', 'SUOX', 'SAMHD1', 'PRKRA', 'TREX1', 'MMADHC', 'KMT2B', 'SLC20A2', 'FA2H', 'GCDH', 'FASTKD2', 'APTX', 'GNAL', 'MYORG', 'ANO3', 'CP', 'KCNQ2']",[],['ANO10']
12.0,1.0,0.0,3427.0,0.9230769230769231,1.0,0.9600000000000001,0.9606287771186212,0.8,0.6,0.9166666666666666,"['CCL2', 'EZH2', 'CCND1', 'LASP1', 'NFE2L2', 'IGF1R', 'TSPYL2', 'MTHFR', 'BIRC5', 'ZEB1', 'CDKN1C', 'TNFSF10']",['TARDBP'],[]
